# este archivo son los resultado de los trials del modelo B de optuna 

number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_scale_pos_weight,params_subsample,state
27,0.5095619928550293,2026-07-23 20:37:20.174657,2026-07-23 20:37:21.125995,0 days 00:00:00.951338,0.6422684164238963,0.05714469232026557,5,549,2.2768401485483913,0.769885786924197,COMPLETE
28,0.5391522628947828,2026-07-23 20:37:21.126854,2026-07-23 20:37:22.193424,0 days 00:00:01.066570,0.8406148187599096,0.06810131496352027,7,497,2.754505631111952,0.6786405143485796,COMPLETE
29,0.513997759719108,2026-07-23 20:37:22.196762,2026-07-23 20:37:23.519886,0 days 00:00:01.323124,0.6758080159343097,0.0822141492600973,8,448,2.3850927761383462,0.8160043815050444,COMPLETE
30,0.5487769499841911,2026-07-23 20:37:23.521002,2026-07-23 20:37:24.671503,0 days 00:00:01.150501,0.7844707023078049,0.042487559637817994,3,561,3.055469386379955,0.7018821514208599,COMPLETE
31,0.5524847073672682,2026-07-23 20:37:24.672533,2026-07-23 20:37:25.980374,0 days 00:00:01.307841,0.7586817877548558,0.03453291297542424,6,276,3.377846290719443,0.7486227209707547,COMPLETE
32,0.545133367364281,2026-07-23 20:37:25.981200,2026-07-23 20:37:26.777894,0 days 00:00:00.796694,0.7061731685102342,0.12065280280523814,5,370,3.724637782187299,0.7113753200308071,COMPLETE
33,0.553906769480957,2026-07-23 20:37:26.778790,2026-07-23 20:37:27.766729,0 days 00:00:00.987939,0.7453356419008091,0.046494879979231726,6,421,3.283928339961563,0.7291665208174549,COMPLETE
34,0.5515829934852056,2026-07-23 20:37:27.768147,2026-07-23 20:37:28.708283,0 days 00:00:00.940136,0.7432966099470445,0.05364445010357586,4,518,2.9177598954552604,0.6664540441925895,COMPLETE
35,0.5522359411496595,2026-07-23 20:37:28.709153,2026-07-23 20:37:29.774636,0 days 00:00:01.065483,0.7251235318491533,0.04688968629930033,5,347,3.218499486887828,0.6351519761861185,COMPLETE
36,0.5221504725211553,2026-07-23 20:37:29.775605,2026-07-23 20:37:31.182135,0 days 00:00:01.406530,0.601940283727384,0.0776240867634691,8,404,2.6275749253061083,0.7912287282779729,COMPLETE
37,0.5489214011571065,2026-07-23 20:37:31.183153,2026-07-23 20:37:32.079846,0 days 00:00:00.896693,0.649391534794159,0.06207724416752408,4,429,3.461765446723694,0.6803031428971081,COMPLETE
38,0.5517200631540508,2026-07-23 20:37:32.080754,2026-07-23 20:37:33.277492,0 days 00:00:01.196738,0.7280233672664522,0.02612612242947916,6,305,3.6275329884366565,0.7169384063437213,COMPLETE
39,0.5480571863696492,2026-07-23 20:37:33.278318,2026-07-23 20:37:34.106716,0 days 00:00:00.828398,0.8259250986219566,0.10689495567632537,7,432,3.1507398912706104,0.7655467090282758,COMPLETE
40,0.5523130968215589,2026-07-23 20:37:34.107588,2026-07-23 20:37:35.183671,0 days 00:00:01.076083,0.7820703452875803,0.03742622508825731,5,503,2.956921265937368,0.869800618550114,COMPLETE
41,0.55203524262502,2026-07-23 20:37:35.184426,2026-07-23 20:37:36.274098,0 days 00:00:01.089672,0.7643093430982022,0.04972363983343494,6,137,3.3658704208495083,0.7264395535210809,COMPLETE
42,0.5533173644239465,2026-07-23 20:37:36.274941,2026-07-23 20:37:37.896072,0 days 00:00:01.621131,0.7099466974486406,0.019150138158799575,6,225,3.547987637665744,0.6896300855210834,COMPLETE
43,0.5486173071350748,2026-07-23 20:37:37.896828,2026-07-23 20:37:38.999096,0 days 00:00:01.102268,0.7066416350888587,0.016097908290167703,5,241,3.6220083969553505,0.6582297735653069,COMPLETE
44,0.544059200640255,2026-07-23 20:37:39.000281,2026-07-23 20:37:40.218679,0 days 00:00:01.218398,0.688050259402849,0.010377974131259994,6,281,3.9450075616786213,0.7496478452381864,COMPLETE
45,0.55225858562324,2026-07-23 20:37:40.219490,2026-07-23 20:37:41.948174,0 days 00:00:01.728684,0.7152875614711786,0.016878925689149768,7,347,3.5033879475111025,0.6846784980590328,COMPLETE
46,0.530467568811695,2026-07-23 20:37:41.948978,2026-07-23 20:37:43.145305,0 days 00:00:01.196327,0.7382091298209906,0.01950248051317005,4,222,4.975869396089745,0.9798314572874534,COMPLETE
47,0.4379845146451455,2026-07-23 20:37:43.146137,2026-07-23 20:37:44.042930,0 days 00:00:00.896793,0.6306954673632621,0.01468124826909384,5,182,2.763594414245228,0.9388891680437453,COMPLETE
48,0.5430834750284705,2026-07-23 20:37:44.044079,2026-07-23 20:37:44.920869,0 days 00:00:00.876790,0.6584648525248583,0.09770022091789884,6,532,4.223274009840745,0.6935426596310494,COMPLETE
49,0.5494987709775462,2026-07-23 20:37:44.921671,2026-07-23 20:37:45.984893,0 days 00:00:01.063222,0.6739008281399631,0.06762716601156679,7,571,3.005770014737667,0.7231666009564489,COMPLETE
50,0.5523793264889351,2026-07-23 20:37:45.985713,2026-07-23 20:37:47.242549,0 days 00:00:01.256836,0.7731554719584665,0.02832284631665115,6,309,3.267124592538709,0.7885682854165902,COMPLETE
51,0.552308019832722,2026-07-23 20:37:47.243668,2026-07-23 20:37:48.567229,0 days 00:00:01.323561,0.7887379534297325,0.021334849439107427,6,153,3.405945141853335,0.7436424856845806,COMPLETE
52,0.5521090003411199,2026-07-23 20:37:48.568058,2026-07-23 20:37:49.361621,0 days 00:00:00.793563,0.7295803717476846,0.03450701789512021,5,115,3.1451344338515628,0.7270069729186606,COMPLETE
53,0.5466982967365158,2026-07-23 20:37:49.362376,2026-07-23 20:37:50.052035,0 days 00:00:00.689659,0.7563234117718756,0.12842302314417992,6,200,3.6975538703454793,0.7506902763258007,COMPLETE
54,0.5524028707154365,2026-07-23 20:37:50.052723,2026-07-23 20:37:51.688827,0 days 00:00:01.636104,0.7975124408845778,0.02621359184926969,7,267,3.3177388979868296,0.6907781799873894,COMPLETE
55,0.5515471896789862,2026-07-23 20:37:51.689907,2026-07-23 20:37:52.786695,0 days 00:00:01.096788,0.8221508334152919,0.043600321427883074,6,102,3.5164562009927818,0.7750034715431587,COMPLETE
56,0.5515505143971189,2026-07-23 20:37:52.787482,2026-07-23 20:37:53.509777,0 days 00:00:00.722295,0.7110252460454346,0.08633198923749653,5,374,2.8679538399179823,0.6684394061303387,COMPLETE
57,0.5538733707114467,2026-07-23 20:37:53.510487,2026-07-23 20:37:54.538614,0 days 00:00:01.028127,0.8583157127590567,0.03365663876831837,6,228,3.1925737375911334,0.8136101133534281,COMPLETE
58,0.5534337300367866,2026-07-23 20:37:54.539454,2026-07-23 20:37:55.781755,0 days 00:00:01.242301,0.9285215005678036,0.037808067734547895,7,232,3.037911495839753,0.8100257883076876,COMPLETE
59,0.5382201643851573,2026-07-23 20:37:55.782610,2026-07-23 20:37:57.927372,0 days 00:00:02.144762,0.9083642929665252,0.019066723747483437,8,231,4.793473602822011,0.8322083592399078,COMPLETE
60,0.5238047187901617,2026-07-23 20:37:57.928449,2026-07-23 20:37:59.020640,0 days 00:00:01.092191,0.9530917087977353,0.03768123368940239,7,197,2.5446456313102073,0.8139133543541142,COMPLETE
61,0.5457834264806246,2026-07-23 20:37:59.021419,2026-07-23 20:37:59.994331,0 days 00:00:00.972912,0.9472325068411874,0.058706066862492,7,296,3.040972589968301,0.8692364927485545,COMPLETE
62,0.5465308946531398,2026-07-23 20:37:59.995273,2026-07-23 20:38:01.092369,0 days 00:00:01.097096,0.8632231657557897,0.03298779867450544,6,256,2.754297343916849,0.9397079037771059,COMPLETE
63,0.5433060022414762,2026-07-23 20:38:01.093334,2026-07-23 20:38:03.156481,0 days 00:00:02.063147,0.8766289126979198,0.02868223406700374,9,600,3.2155844372362674,0.8074985680946277,COMPLETE
64,0.5522863769549001,2026-07-23 20:38:03.157213,2026-07-23 20:38:04.104496,0 days 00:00:00.947283,0.9991956626714544,0.04770942771296111,5,180,3.075742377040814,0.8541382654778882,COMPLETE
65,0.548465381097065,2026-07-23 20:38:04.105388,2026-07-23 20:38:05.673552,0 days 00:00:01.568164,0.9047499158015098,0.040194829440305446,7,235,2.9339544996674216,0.6192049811971281,COMPLETE
66,0.5277836886874807,2026-07-23 20:38:05.674334,2026-07-23 20:38:07.247969,0 days 00:00:01.573635,0.9343612151790632,0.02372645999584762,6,262,2.6991949143868985,0.6485588421896227,COMPLETE
67,0.5515906979821513,2026-07-23 20:38:07.248896,2026-07-23 20:38:08.370283,0 days 00:00:01.121387,0.690416367595451,0.07486353737809295,5,216,3.1772304553990454,0.8909039343554143,COMPLETE
68,0.5501694617111222,2026-07-23 20:38:08.371064,2026-07-23 20:38:09.643907,0 days 00:00:01.272843,0.8464834042693978,0.013582265174826762,4,388,3.446871657885213,0.7082731762678919,COMPLETE
69,0.5500319611708893,2026-07-23 20:38:09.644976,2026-07-23 20:38:11.619088,0 days 00:00:01.974112,0.8903927008117059,0.04520698836602403,8,158,3.2971036242383938,0.8274873112069016,COMPLETE
70,0.5507242085215308,2026-07-23 20:38:11.619970,2026-07-23 20:38:12.908138,0 days 00:00:01.288168,0.8182612837488615,0.0541053495296902,6,475,3.586635816119109,0.7579088852134976,COMPLETE
71,0.5502038829865318,2026-07-23 20:38:12.909196,2026-07-23 20:38:14.386557,0 days 00:00:01.477361,0.7408378386538578,0.03590634314273978,6,126,3.7880498029523757,0.7367279112357692,COMPLETE
72,0.5505017361218875,2026-07-23 20:38:14.387364,2026-07-23 20:38:15.699702,0 days 00:00:01.312338,0.7706883662273413,0.03150554955745207,7,328,3.3734917824598902,0.8484432168112981,COMPLETE
73,0.5529366311766727,2026-07-23 20:38:15.700442,2026-07-23 20:38:16.990522,0 days 00:00:01.290080,0.753559255349082,0.03996714517914235,6,169,3.1119819269859796,0.785233785322769,COMPLETE
74,0.5517212841062806,2026-07-23 20:38:16.991471,2026-07-23 20:38:17.980884,0 days 00:00:00.989413,0.967307014074761,0.04123861936412356,5,187,3.097771453429009,0.7975033027586371,COMPLETE
75,0.5173440789046554,2026-07-23 20:38:17.981800,2026-07-23 20:38:20.689589,0 days 00:00:02.707789,0.7010883327316322,0.02607499062801869,10,166,2.8445194896821193,0.7830170908184193,COMPLETE
76,0.5527577967850554,2026-07-23 20:38:20.690620,2026-07-23 20:38:21.761414,0 days 00:00:01.070794,0.7538699961778084,0.08924530398734005,6,213,2.9752423979264977,0.7175079678708426,COMPLETE
77,0.5469744428996154,2026-07-23 20:38:21.762606,2026-07-23 20:38:22.490845,0 days 00:00:00.728239,0.7945227240074042,0.13956400228200674,6,225,2.968936264406592,0.7732242249003649,COMPLETE
78,0.5488280256116432,2026-07-23 20:38:22.491688,2026-07-23 20:38:23.663554,0 days 00:00:01.171866,0.7534026936898465,0.038831890679732035,7,205,3.009940279729435,0.8180119710363176,COMPLETE
79,0.5092847457181974,2026-07-23 20:38:23.664471,2026-07-23 20:38:24.989581,0 days 00:00:01.325110,0.7338578458334333,0.021643755362902143,6,242,2.5364233398481955,0.7198383492131497,COMPLETE
80,0.5517280771712495,2026-07-23 20:38:24.990914,2026-07-23 20:38:26.104258,0 days 00:00:01.113344,0.7496156270896952,0.09981960833835911,6,139,2.878060594089167,0.800779567652884,COMPLETE
81,0.5513398819116627,2026-07-23 20:38:26.105049,2026-07-23 20:38:27.050301,0 days 00:00:00.945252,0.6856448235312284,0.06966724759023707,5,500,3.1643220367612988,0.7073309628595638,COMPLETE
82,0.5494974652449965,2026-07-23 20:38:27.051341,2026-07-23 20:38:27.918633,0 days 00:00:00.867292,0.7203974239540504,0.08814126772232245,6,211,3.293397567375104,0.686262768367785,COMPLETE
83,0.5508299076655022,2026-07-23 20:38:27.919582,2026-07-23 20:38:29.235180,0 days 00:00:01.315598,0.719206811707562,0.115338239944842,5,419,3.118740839491215,0.7600498188905956,COMPLETE
84,0.5492218690169272,2026-07-23 20:38:29.236304,2026-07-23 20:38:30.250518,0 days 00:00:01.014214,0.7441372784944036,0.06233892584554534,6,195,2.791924336304464,0.7029376847466954,COMPLETE
85,0.5451160640769643,2026-07-23 20:38:30.251449,2026-07-23 20:38:30.948869,0 days 00:00:00.697420,0.7642076861139675,0.10578195671282861,5,584,2.691348448816703,0.7353468022416806,COMPLETE
86,0.5525335387405864,2026-07-23 20:38:30.949769,2026-07-23 20:38:31.883437,0 days 00:00:00.933668,0.7731823044255797,0.0503496129522551,4,166,3.210541685029929,0.6741154045896182,COMPLETE
87,0.550105489255464,2026-07-23 20:38:31.884355,2026-07-23 20:38:32.687289,0 days 00:00:00.802934,0.668239570632714,0.09056541097166072,7,519,3.0058193380904825,0.6996076359135128,COMPLETE
88,0.5498551974939293,2026-07-23 20:38:32.688173,2026-07-23 20:38:33.687638,0 days 00:00:00.999465,0.8531292015017744,0.08309206261770881,6,272,3.522872308971343,0.7147463603968901,COMPLETE
89,0.5434419897395394,2026-07-23 20:38:33.688606,2026-07-23 20:38:35.297421,0 days 00:00:01.608815,0.6965760152531878,0.0301788802661585,8,250,2.925201213745294,0.7835735483417272,COMPLETE
90,0.5463739810262455,2026-07-23 20:38:35.298312,2026-07-23 20:38:36.080887,0 days 00:00:00.782575,0.7340636003843006,0.12326322733376749,7,556,3.4310321094901415,0.7265215275120329,COMPLETE
91,0.5525539583976419,2026-07-23 20:38:36.081598,2026-07-23 20:38:37.314387,0 days 00:00:01.232789,0.7635509456655855,0.03139125812008257,6,222,3.336213882089447,0.7419453279197851,COMPLETE
92,0.5531373445568227,2026-07-23 20:38:37.315326,2026-07-23 20:38:38.376806,0 days 00:00:01.061480,0.8118546732534974,0.034887130612268114,6,172,3.240334697051454,0.6956541521755744,COMPLETE
93,0.5530897895532496,2026-07-23 20:38:38.377642,2026-07-23 20:38:39.627868,0 days 00:00:01.250226,0.8305259305799856,0.034595954030593644,6,171,3.248473477190529,0.6900756830641277,COMPLETE
94,0.5535555648941507,2026-07-23 20:38:39.628668,2026-07-23 20:38:40.788053,0 days 00:00:01.159385,0.8317939380450485,0.03633694394400898,6,173,3.1100755761059546,0.6610096514431627,COMPLETE
95,0.5523327276384338,2026-07-23 20:38:40.788978,2026-07-23 20:38:42.001597,0 days 00:00:01.212619,0.8354794549210318,0.036175608333891676,6,171,3.236481939674354,0.6592216106490466,COMPLETE
96,0.5499887861683045,2026-07-23 20:38:42.002473,2026-07-23 20:38:42.971416,0 days 00:00:00.968943,0.8144443086316012,0.03321123193616215,6,123,3.0873248428315754,0.6360700496454895,COMPLETE
97,0.5525153371505854,2026-07-23 20:38:42.972150,2026-07-23 20:38:43.985173,0 days 00:00:01.013023,0.830271930420235,0.04384664490593056,6,140,3.1547749951238298,0.6682159657516767,COMPLETE
98,0.5503010552077005,2026-07-23 20:38:43.985910,2026-07-23 20:38:45.576820,0 days 00:00:01.590910,0.8037126959313372,0.027910553242577615,7,192,3.054968162383532,0.6905814147446189,COMPLETE
99,0.5533761595354054,2026-07-23 20:38:45.577790,2026-07-23 20:38:46.948081,0 days 00:00:01.370291,0.8636704342254463,0.047411281578414524,6,155,3.2693483616559393,0.6489394221589042,COMPLETE
100,0.5519013921659126,2026-07-23 20:38:46.949039,2026-07-23 20:38:47.942983,0 days 00:00:00.993944,0.8657557092888024,0.04706522505431004,6,176,3.26626260971055,0.6218062202824342,COMPLETE
101,0.5501734162300455,2026-07-23 20:38:47.943719,2026-07-23 20:38:48.835354,0 days 00:00:00.891635,0.8487336930916358,0.039569716513967505,6,146,3.687678664747746,0.6454758226127615,COMPLETE
102,0.551797383726898,2026-07-23 20:38:48.836428,2026-07-23 20:38:49.868031,0 days 00:00:01.031603,0.8855136324045338,0.03398211881732809,6,155,3.387113330729342,0.6803968712915351,COMPLETE
103,0.553033932042105,2026-07-23 20:38:49.869122,2026-07-23 20:38:50.871426,0 days 00:00:01.002304,0.8560154313238517,0.04177306344111071,6,205,3.2000856218116414,0.6637978076341353,COMPLETE
104,0.5515874228256044,2026-07-23 20:38:50.872283,2026-07-23 20:38:52.022785,0 days 00:00:01.150502,0.8795228861529633,0.03703068041109643,6,188,3.2117876137193493,0.6529482473951524,COMPLETE
105,0.5481133290122192,2026-07-23 20:38:52.024224,2026-07-23 20:38:53.113061,0 days 00:00:01.088837,0.8687107364879283,0.056293179817924026,7,162,3.4624197976121556,0.6407893094080563,COMPLETE
106,0.5517021292529969,2026-07-23 20:38:53.113789,2026-07-23 20:38:54.035299,0 days 00:00:00.921510,0.8425207180046086,0.04193963343598138,5,116,3.3344372105774513,0.6623405519028376,COMPLETE
107,0.5524216779045809,2026-07-23 20:38:54.036091,2026-07-23 20:38:55.841527,0 days 00:00:01.805436,0.8304817821254817,0.011561454287583855,6,205,3.5588154612401643,0.6788085305912293,COMPLETE
108,0.5508561204486693,2026-07-23 20:38:55.842911,2026-07-23 20:38:57.032399,0 days 00:00:01.189488,0.9003177513984356,0.04907028951426009,7,178,3.125428777801055,0.6180537861007277,COMPLETE
109,0.5524557931609944,2026-07-23 20:38:57.033402,2026-07-23 20:38:58.182801,0 days 00:00:01.149399,0.8523728224535999,0.044275189339308726,6,149,3.2474506287784997,0.6926557865666806,COMPLETE
110,0.5493396956415882,2026-07-23 20:38:58.183522,2026-07-23 20:38:59.210793,0 days 00:00:01.027271,0.9129948346371738,0.038596909897547105,5,229,2.9155162172742295,0.6734689363688318,COMPLETE
111,0.5539369012930181,2026-07-23 20:38:59.211963,2026-07-23 20:39:00.274570,0 days 00:00:01.062607,0.8125231849481124,0.04080736048492558,6,211,3.042000738442707,0.6972157315530118,COMPLETE
112,0.55163900603567,2026-07-23 20:39:00.275578,2026-07-23 20:39:01.310657,0 days 00:00:01.035079,0.8590560290308228,0.05265016227792107,6,237,3.0515149472539704,0.6290496286362234,COMPLETE
113,0.5434456338104088,2026-07-23 20:39:01.311706,2026-07-23 20:39:03.228359,0 days 00:00:01.916653,0.8152102413063687,0.03568746509578592,9,186,3.1662239833984325,0.6560104076735508,COMPLETE
